task_id,logged_date,target_completion_date,department,defect_type,mast_number,severity,priority,section_id,station_code,location,latitude,longitude,estimated_duration_hours,deferred_count,status,corridor_id,source_type,source
TDMS_TASK_001098,2024-06-29,2024-07-05,TRACTION,Insulator Damage,RB-OHE-001098,HIGH,P2_URGENT,SEC_003,GDY,Guindy - St. Thomas Mount Block,12.999677,80.204047,2.3,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001099,2024-10-20,2024-11-02,TRACTION,Neutral Section Fault,RB-OHE-001099,HIGH,P2_URGENT,SEC_027,MTL,Mailam - Perani Block,12.133969,79.579281,3.3,2,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001100,2024-06-01,2024-06-06,TRACTION,Catenary Wear,RB-OHE-001100,CRITICAL,P1_EMERGENCY,SEC_068,MVN,Milavittan - Tuticorin Block,8.809619,78.112017,3.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001101,2024-05-30,2024-06-05,TRACTION,Catenary Wear,RB-OHE-001101,CRITICAL,P1_EMERGENCY,SEC_064,MDU,Madurai Junction - Tiruparankundram Block,9.902848,78.091616,4.0,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001102,2024-09-09,2024-09-17,TRACTION,Catenary Wear,RB-OHE-001102,HIGH,P2_URGENT,SEC_036,TLNR,Talanallur - Pennadam Block,11.442261,79.250704,3.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001103,2024-04-03,2024-04-08,TRACTION,Neutral Section Fault,RB-OHE-001103,CRITICAL,P1_EMERGENCY,SEC_063,KON,Kudalnagar - Madurai Junction Block,9.944612,78.105557,2.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001104,2024-08-17,2024-08-25,TRACTION,Insulator Damage,RB-OHE-001104,HIGH,P2_URGENT,SEC_044,KLGM,Kallagam - Kallakkudi Palanganatham Block,10.984924,78.967085,1.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001105,2024-05-20,2024-05-25,TRACTION,Catenary Wear,RB-OHE-001105,CRITICAL,P1_EMERGENCY,SEC_043,SLTH,Sillakkudi - Kallagam Block,11.042731,79.012931,4.1,4,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001106,2024-06-23,2024-07-05,TRACTION,Catenary Wear,RB-OHE-001106,HIGH,P2_URGENT,SEC_054,TPJ,Tiruchchirappalli Junction - Punggudi Block,10.766418,78.645914,4.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001107,2024-10-10,2024-10-15,TRACTION,Catenary Wear,RB-OHE-001107,CRITICAL,P1_EMERGENCY,SEC_064,MDU,Madurai Junction - Tiruparankundram Block,9.908801,78.098246,3.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001108,2024-01-18,2024-01-24,TRACTION,Neutral Section Fault,RB-OHE-001108,CRITICAL,P1_EMERGENCY,SEC_051,TPTN,Tiruchchirappalli Town - Tiruchchirapalli Fort Block,10.826848,78.693519,2.9,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001109,2024-08-26,2024-08-31,TRACTION,Substation Feed Issue,RB-OHE-001109,CRITICAL,P1_EMERGENCY,SEC_002,MBM,Mambalam - Guindy Block,13.0341,80.225728,3.5,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001110,2024-04-06,2024-04-10,TRACTION,Neutral Section Fault,RB-OHE-001110,CRITICAL,P1_EMERGENCY,SEC_050,SRGM,Srirangam - Tiruchchirappalli Town Block,10.832626,78.702212,2.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001111,2024-01-04,2024-01-09,TRACTION,Neutral Section Fault,RB-OHE-001111,CRITICAL,P1_EMERGENCY,SEC_055,PUG,Punggudi - Kolatur Block,10.717474,78.573245,2.9,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001112,2024-04-25,2024-05-01,TRACTION,Catenary Wear,RB-OHE-001112,HIGH,P2_URGENT,SEC_017,SKL,Singaperumal Koil - Chengalpattu Junction Block,12.713882,79.98656,4.1,1,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001113,2024-10-12,2024-11-12,TRACTION,Insulator Damage,RB-OHE-001113,MEDIUM,P3_NORMAL,SEC_051,TPTN,Tiruchchirappalli Town - Tiruchchirapalli Fort Block,10.827428,78.695766,1.9,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001114,2024-09-25,2024-10-06,TRACTION,Catenary Wear,RB-OHE-001114,HIGH,P2_URGENT,SEC_011,TBM,Tambaram - Perungalattur Block,12.913044,80.10373,3.9,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001115,2024-04-04,2024-04-07,TRACTION,Catenary Wear,RB-OHE-001115,CRITICAL,P1_EMERGENCY,SEC_054,TPJ,Tiruchchirappalli Junction - Punggudi Block,10.765995,78.645317,4.1,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001116,2024-05-25,2024-05-26,TRACTION,Substation Feed Issue,RB-OHE-001116,CRITICAL,P1_EMERGENCY,SEC_045,KKPM,Kallakkudi Palanganatham - Pullampadi Block,10.960966,78.942992,3.6,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001117,2024-11-14,2024-12-13,TRACTION,Insulator Damage,RB-OHE-001117,MEDIUM,P3_NORMAL,SEC_035,VRI,Vriddhachalam Junction - Talanallur Block,11.497853,79.290206,2.1,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001118,2024-05-18,2024-05-23,TRACTION,Neutral Section Fault,RB-OHE-001118,CRITICAL,P1_EMERGENCY,SEC_043,SLTH,Sillakkudi - Kallagam Block,11.060999,79.021152,3.2,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001119,2024-04-03,2024-04-15,TRACTION,Catenary Wear,RB-OHE-001119,HIGH,P2_URGENT,SEC_066,APK,Aruppukkottai - Tattapparai Block,9.449995,78.094347,3.5,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001120,2024-06-12,2024-06-15,TRACTION,Substation Feed Issue,RB-OHE-001120,CRITICAL,P1_EMERGENCY,SEC_015,GI,Guduvancheri - Kattangulathur Block,12.824731,80.041624,3.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001121,2024-10-13,2024-10-20,TRACTION,Neutral Section Fault,RB-OHE-001121,HIGH,P2_URGENT,SEC_057,MPA,Manapparai - Chettiyapatti Block,10.57513,78.366792,3.2,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001122,2024-06-07,2024-06-11,TRACTION,Neutral Section Fault,RB-OHE-001122,CRITICAL,P1_EMERGENCY,SEC_021,MMK,Madurantakam - Melmaruvattur Block,12.448842,79.848897,2.9,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001123,2024-07-07,2024-08-08,TRACTION,Insulator Damage,RB-OHE-001123,MEDIUM,P3_NORMAL,SEC_049,VLDE,Valadi - Srirangam Block,10.868932,78.742875,1.9,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001124,2024-09-19,2024-09-28,TRACTION,Insulator Damage,RB-OHE-001124,HIGH,P2_URGENT,SEC_034,PVN,Pavunur - Vriddhachalam Junction Block,11.560449,79.316199,1.7,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001125,2024-11-11,2024-11-27,TRACTION,Neutral Section Fault,RB-OHE-001125,HIGH,P2_URGENT,SEC_015,GI,Guduvancheri - Kattangulathur Block,12.835142,80.049763,2.9,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001126,2024-09-02,2024-09-04,TRACTION,Substation Feed Issue,RB-OHE-001126,CRITICAL,P1_EMERGENCY,SEC_046,PMB,Pullampadi - Kattur Block,10.904298,78.867118,3.6,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001127,2024-05-28,2024-05-29,TRACTION,Substation Feed Issue,RB-OHE-001127,CRITICAL,P1_EMERGENCY,SEC_014,UPM,Urappakkam - Guduvancheri Block,12.850809,80.061272,3.5,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001128,2024-10-06,2024-10-13,TRACTION,Insulator Damage,RB-OHE-001128,HIGH,P2_URGENT,SEC_035,VRI,Vriddhachalam Junction - Talanallur Block,11.473486,79.272133,2.2,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001129,2024-10-12,2024-10-13,TRACTION,Insulator Damage,RB-OHE-001129,CRITICAL,P1_EMERGENCY,SEC_068,MVN,Milavittan - Tuticorin Block,8.810035,78.107021,1.8,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001130,2024-03-16,2024-03-17,TRACTION,Neutral Section Fault,RB-OHE-001130,CRITICAL,P1_EMERGENCY,SEC_032,KDMD,Kandambakkam - Tiruvennainallur Road Block,11.867277,79.432388,2.9,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001131,2024-09-11,2024-09-16,TRACTION,Catenary Wear,RB-OHE-001131,CRITICAL,P1_EMERGENCY,SEC_061,AYR,Ayyalur - Vadamadurai Block,10.445522,78.112595,4.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001132,2024-09-28,2024-10-22,TRACTION,Catenary Wear,RB-OHE-001132,MEDIUM,P3_NORMAL,SEC_014,UPM,Urappakkam - Guduvancheri Block,12.851636,80.061809,4.4,1,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001133,2024-04-20,2024-04-26,TRACTION,Catenary Wear,RB-OHE-001133,HIGH,P2_URGENT,SEC_014,UPM,Urappakkam - Guduvancheri Block,12.864449,80.070128,4.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001134,2024-04-18,2024-05-12,TRACTION,Insulator Damage,RB-OHE-001134,MEDIUM,P3_NORMAL,SEC_054,TPJ,Tiruchchirappalli Junction - Punggudi Block,10.788383,78.676973,1.9,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001135,2024-09-03,2024-09-08,TRACTION,Substation Feed Issue,RB-OHE-001135,CRITICAL,P1_EMERGENCY,SEC_023,TZD,Tozhuppedu - Karasangal Block,12.36132,79.777119,3.7,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001136,2024-01-01,2024-01-17,TRACTION,Insulator Damage,RB-OHE-001136,HIGH,P2_URGENT,SEC_020,KGZ,Karunguzhi - Madurantakam Block,12.510458,79.897132,2.2,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001137,2024-04-16,2024-04-22,TRACTION,Catenary Wear,RB-OHE-001137,CRITICAL,P1_EMERGENCY,SEC_046,PMB,Pullampadi - Kattur Block,10.931759,78.905919,4.2,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001138,2024-08-22,2024-08-24,TRACTION,Catenary Wear,RB-OHE-001138,CRITICAL,P1_EMERGENCY,SEC_046,PMB,Pullampadi - Kattur Block,10.928326,78.901068,3.9,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001139,2024-06-15,2024-06-24,TRACTION,Catenary Wear,RB-OHE-001139,HIGH,P2_URGENT,SEC_006,MN,Meenambakkam - Tirusulam Block,12.981624,80.168347,4.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001140,2024-01-05,2024-01-11,TRACTION,Substation Feed Issue,RB-OHE-001140,HIGH,P2_URGENT,SEC_024,KSGL,Karasangal - Olakur Block,12.317497,79.733378,3.5,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001141,2024-02-16,2024-02-21,TRACTION,Catenary Wear,RB-OHE-001141,CRITICAL,P1_EMERGENCY,SEC_038,ICG,Ichchangadu - Mathur Block,11.329703,79.209001,4.2,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001142,2024-02-05,2024-02-08,TRACTION,Substation Feed Issue,RB-OHE-001142,CRITICAL,P1_EMERGENCY,SEC_058,CII,Chettiyapatti - Vaiyampatti Block,10.558829,78.337237,3.5,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001143,2024-07-13,2024-07-17,TRACTION,Insulator Damage,RB-OHE-001143,CRITICAL,P1_EMERGENCY,SEC_027,MTL,Mailam - Perani Block,12.116592,79.564171,2.3,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001144,2024-01-16,2024-01-25,TRACTION,Catenary Wear,RB-OHE-001144,HIGH,P2_URGENT,SEC_053,TPE,Tiruchchirappalli Palakarai - Tiruchchirappalli Junction Block,10.802723,78.690821,3.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001145,2024-10-06,2024-10-07,TRACTION,Substation Feed Issue,RB-OHE-001145,CRITICAL,P1_EMERGENCY,SEC_030,MYP,Mundiyampakkam - Viluppuram Junction Block,11.981137,79.50831,3.4,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001146,2024-08-09,2024-08-13,TRACTION,Substation Feed Issue,RB-OHE-001146,CRITICAL,P1_EMERGENCY,SEC_012,PRGL,Perungalattur - Vandalur Block,12.896258,80.08841,3.4,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001147,2024-07-03,2024-07-06,TRACTION,Insulator Damage,RB-OHE-001147,CRITICAL,P1_EMERGENCY,SEC_056,KLS,Kolatur - Manapparai Block,10.660492,78.4918,1.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001148,2024-03-17,2024-03-19,TRACTION,Catenary Wear,RB-OHE-001148,CRITICAL,P1_EMERGENCY,SEC_044,KLGM,Kallagam - Kallakkudi Palanganatham Block,10.972215,78.955104,4.2,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001149,2024-03-09,2024-03-19,TRACTION,Catenary Wear,RB-OHE-001149,HIGH,P2_URGENT,SEC_044,KLGM,Kallagam - Kallakkudi Palanganatham Block,10.98595,78.968052,3.8,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001150,2024-10-23,2024-11-08,TRACTION,Catenary Wear,RB-OHE-001150,MEDIUM,P3_NORMAL,SEC_008,PV,Pallavaram - Chromepet Block,12.956065,80.143909,4.1,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001151,2024-08-13,2024-08-17,TRACTION,Substation Feed Issue,RB-OHE-001151,CRITICAL,P1_EMERGENCY,SEC_032,KDMD,Kandambakkam - Tiruvennainallur Road Block,11.893273,79.451716,3.5,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001152,2024-05-10,2024-05-20,TRACTION,Insulator Damage,RB-OHE-001152,HIGH,P2_URGENT,SEC_011,TBM,Tambaram - Perungalattur Block,12.916534,80.107614,1.5,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001153,2024-03-17,2024-03-22,TRACTION,Catenary Wear,RB-OHE-001153,CRITICAL,P1_EMERGENCY,SEC_057,MPA,Manapparai - Chettiyapatti Block,10.580768,78.375775,4.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001154,2024-05-02,2024-05-12,TRACTION,Neutral Section Fault,RB-OHE-001154,HIGH,P2_URGENT,SEC_064,MDU,Madurai Junction - Tiruparankundram Block,9.882148,78.068558,2.8,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001155,2024-04-20,2024-04-26,TRACTION,Substation Feed Issue,RB-OHE-001155,CRITICAL,P1_EMERGENCY,SEC_035,VRI,Vriddhachalam Junction - Talanallur Block,11.479851,79.276854,3.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001156,2024-07-07,2024-07-24,TRACTION,Insulator Damage,RB-OHE-001156,HIGH,P2_URGENT,SEC_066,APK,Aruppukkottai - Tattapparai Block,9.373151,78.08556,2.1,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001157,2024-04-06,2024-04-22,TRACTION,Insulator Damage,RB-OHE-001157,HIGH,P2_URGENT,SEC_057,MPA,Manapparai - Chettiyapatti Block,10.577135,78.369987,2.1,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001158,2024-10-10,2024-10-19,TRACTION,Substation Feed Issue,RB-OHE-001158,HIGH,P2_URGENT,SEC_030,MYP,Mundiyampakkam - Viluppuram Junction Block,11.954512,79.502126,3.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001159,2024-01-22,2024-01-26,TRACTION,Insulator Damage,RB-OHE-001159,CRITICAL,P1_EMERGENCY,SEC_005,PZA,Palavanthangal - Meenambakkam Block,12.986209,80.178361,1.9,2,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001160,2024-09-11,2024-09-17,TRACTION,Insulator Damage,RB-OHE-001160,CRITICAL,P1_EMERGENCY,SEC_054,TPJ,Tiruchchirappalli Junction - Punggudi Block,10.756571,78.631991,1.8,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001161,2024-01-03,2024-01-14,TRACTION,Insulator Damage,RB-OHE-001161,HIGH,P2_URGENT,SEC_042,ALU,Ariyalur - Sillakkudi Block,11.138277,79.062241,2.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001162,2024-03-16,2024-03-22,TRACTION,Neutral Section Fault,RB-OHE-001162,CRITICAL,P1_EMERGENCY,SEC_048,LLI,Lalgudi - Valadi Block,10.874209,78.791099,3.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001163,2024-12-09,2024-12-15,TRACTION,Neutral Section Fault,RB-OHE-001163,CRITICAL,P1_EMERGENCY,SEC_065,TDN,Tiruparankundram - Aruppukkottai Block,9.845266,78.068752,3.1,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001164,2024-10-06,2024-10-19,TRACTION,Neutral Section Fault,RB-OHE-001164,HIGH,P2_URGENT,SEC_005,PZA,Palavanthangal - Meenambakkam Block,12.990084,80.186742,2.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001165,2024-12-25,2025-01-03,TRACTION,Insulator Damage,RB-OHE-001165,HIGH,P2_URGENT,SEC_022,MLMR,Melmaruvattur - Tozhuppedu Block,12.379529,79.793285,1.9,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001166,2024-07-04,2024-08-01,TRACTION,Neutral Section Fault,RB-OHE-001166,MEDIUM,P3_NORMAL,SEC_024,KSGL,Karasangal - Olakur Block,12.313216,79.729137,2.9,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001167,2024-02-20,2024-03-04,TRACTION,Insulator Damage,RB-OHE-001167,MEDIUM,P3_NORMAL,SEC_043,SLTH,Sillakkudi - Kallagam Block,11.069898,79.025157,2.0,1,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001168,2024-12-27,2024-12-31,TRACTION,Substation Feed Issue,RB-OHE-001168,CRITICAL,P1_EMERGENCY,SEC_021,MMK,Madurantakam - Melmaruvattur Block,12.466248,79.862733,3.7,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001169,2024-10-05,2024-10-14,TRACTION,Catenary Wear,RB-OHE-001169,HIGH,P2_URGENT,SEC_057,MPA,Manapparai - Chettiyapatti Block,10.598176,78.403511,4.0,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001170,2024-07-08,2024-07-20,TRACTION,Neutral Section Fault,RB-OHE-001170,HIGH,P2_URGENT,SEC_037,PNDM,Pennadam - Ichchangadu Block,11.38553,79.220227,3.1,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001171,2024-10-08,2024-10-14,TRACTION,Catenary Wear,RB-OHE-001171,CRITICAL,P1_EMERGENCY,SEC_052,TP,Tiruchchirapalli Fort - Tiruchchirappalli Palakarai Block,10.821115,78.69036,3.7,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001172,2024-04-14,2024-04-19,TRACTION,Substation Feed Issue,RB-OHE-001172,CRITICAL,P1_EMERGENCY,SEC_011,TBM,Tambaram - Perungalattur Block,12.914148,80.104958,3.5,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001173,2024-10-15,2024-11-04,TRACTION,Neutral Section Fault,RB-OHE-001173,MEDIUM,P3_NORMAL,SEC_058,CII,Chettiyapatti - Vaiyampatti Block,10.549394,78.319742,3.0,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001174,2024-10-05,2024-10-20,TRACTION,Neutral Section Fault,RB-OHE-001174,HIGH,P2_URGENT,SEC_063,KON,Kudalnagar - Madurai Junction Block,9.924062,78.10938,2.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001175,2024-02-20,2024-02-28,TRACTION,Catenary Wear,RB-OHE-001175,HIGH,P2_URGENT,SEC_027,MTL,Mailam - Perani Block,12.132533,79.578032,4.2,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001176,2024-01-11,2024-01-15,TRACTION,Catenary Wear,RB-OHE-001176,CRITICAL,P1_EMERGENCY,SEC_063,KON,Kudalnagar - Madurai Junction Block,9.923658,78.109456,4.2,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001177,2024-11-05,2024-11-28,TRACTION,Insulator Damage,RB-OHE-001177,MEDIUM,P3_NORMAL,SEC_001,MS,Chennai Egmore - Mambalam Block,13.048846,80.23687,2.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_001178,2024-09-22,2024-10-07,TRACTION,Insulator Damage,RB-OHE-001178,HIGH,P2_URGENT,SEC_040,SNDI,Sendurai - Ottakovil Block,11.221378,79.109723,2.3,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
