task_id,logged_date,target_completion_date,department,defect_type,signal_id,severity,priority,section_id,station_code,location,latitude,longitude,estimated_duration_hours,deferred_count,status,corridor_id,source_type,source
SMMS_TASK_003512,2024-10-30,2024-11-03,SIGNAL,Point Machine Issue,RB-SIG-003512,CRITICAL,P1_EMERGENCY,SEC_024,KSGL,Karasangal - Olakur Block,12.31359,79.729509,2.2,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003513,2024-11-10,2024-11-20,SIGNAL,Point Machine Issue,RB-SIG-003513,HIGH,P2_URGENT,SEC_037,PNDM,Pennadam - Ichchangadu Block,11.379895,79.219906,2.5,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003514,2024-01-18,2024-01-19,SIGNAL,Interlocking Fault,RB-SIG-003514,CRITICAL,P1_EMERGENCY,SEC_034,PVN,Pavunur - Vriddhachalam Junction Block,11.541654,79.316424,3.8,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003515,2024-04-07,2024-04-17,SIGNAL,Point Machine Issue,RB-SIG-003515,HIGH,P2_URGENT,SEC_049,VLDE,Valadi - Srirangam Block,10.871019,78.751593,2.2,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003516,2024-07-07,2024-07-13,SIGNAL,Axle Counter Error,RB-SIG-003516,HIGH,P2_URGENT,SEC_021,MMK,Madurantakam - Melmaruvattur Block,12.439107,79.841159,2.1,1,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003517,2024-08-18,2024-09-09,SIGNAL,Cable Fault,RB-SIG-003517,MEDIUM,P3_NORMAL,SEC_015,GI,Guduvancheri - Kattangulathur Block,12.827132,80.043501,3.0,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003518,2024-08-25,2024-09-09,SIGNAL,Axle Counter Error,RB-SIG-003518,HIGH,P2_URGENT,SEC_013,VDR,Vandalur - Urappakkam Block,12.88122,80.079425,1.7,3,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003519,2024-12-24,2025-01-04,SIGNAL,Cable Fault,RB-SIG-003519,MEDIUM,P3_NORMAL,SEC_016,CTM,Kattangulathur - Singaperumal Koil Block,12.786469,80.015324,2.8,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003520,2024-01-06,2024-01-10,SIGNAL,Point Machine Issue,RB-SIG-003520,CRITICAL,P1_EMERGENCY,SEC_061,AYR,Ayyalur - Vadamadurai Block,10.452894,78.121025,2.4,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003521,2024-04-01,2024-04-22,SIGNAL,Point Machine Issue,RB-SIG-003521,MEDIUM,P3_NORMAL,SEC_029,VVN,Vikravandi - Mundiyampakkam Block,12.022699,79.528593,2.4,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003522,2024-01-26,2024-01-28,SIGNAL,Axle Counter Error,RB-SIG-003522,CRITICAL,P1_EMERGENCY,SEC_057,MPA,Manapparai - Chettiyapatti Block,10.574989,78.366568,2.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003523,2024-07-14,2024-07-15,SIGNAL,Track Circuit Failure,RB-SIG-003523,CRITICAL,P1_EMERGENCY,SEC_036,TLNR,Talanallur - Pennadam Block,11.422508,79.237298,1.8,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003524,2024-04-10,2024-04-23,SIGNAL,Cable Fault,RB-SIG-003524,HIGH,P2_URGENT,SEC_044,KLGM,Kallagam - Kallakkudi Palanganatham Block,10.990242,78.972098,3.1,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003525,2024-08-13,2024-08-17,SIGNAL,Axle Counter Error,RB-SIG-003525,CRITICAL,P1_EMERGENCY,SEC_015,GI,Guduvancheri - Kattangulathur Block,12.837622,80.051702,1.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003526,2024-05-19,2024-06-02,SIGNAL,Track Circuit Failure,RB-SIG-003526,HIGH,P2_URGENT,SEC_011,TBM,Tambaram - Perungalattur Block,12.920366,80.111879,1.9,3,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003527,2024-04-03,2024-04-04,SIGNAL,Cable Fault,RB-SIG-003527,CRITICAL,P1_EMERGENCY,SEC_011,TBM,Tambaram - Perungalattur Block,12.912178,80.102765,3.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003528,2024-05-06,2024-05-07,SIGNAL,Interlocking Fault,RB-SIG-003528,CRITICAL,P1_EMERGENCY,SEC_028,PEI,Perani - Vikravandi Block,12.080475,79.548517,4.2,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003529,2024-08-19,2024-08-22,SIGNAL,Axle Counter Error,RB-SIG-003529,CRITICAL,P1_EMERGENCY,SEC_065,TDN,Tiruparankundram - Aruppukkottai Block,9.616737,78.093077,1.8,3,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003530,2024-12-21,2024-12-23,SIGNAL,Cable Fault,RB-SIG-003530,CRITICAL,P1_EMERGENCY,SEC_059,VPJ,Vaiyampatti - Kalpattichatram Block,10.533065,78.277951,3.0,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003531,2024-03-03,2024-04-01,SIGNAL,Point Machine Issue,RB-SIG-003531,MEDIUM,P3_NORMAL,SEC_052,TP,Tiruchchirapalli Fort - Tiruchchirappalli Palakarai Block,10.810784,78.693314,2.6,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003532,2024-03-02,2024-03-12,SIGNAL,Cable Fault,RB-SIG-003532,HIGH,P2_URGENT,SEC_059,VPJ,Vaiyampatti - Kalpattichatram Block,10.529496,78.267351,2.9,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003533,2024-12-18,2025-01-02,SIGNAL,Point Machine Issue,RB-SIG-003533,HIGH,P2_URGENT,SEC_014,UPM,Urappakkam - Guduvancheri Block,12.849438,80.060382,2.2,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003534,2024-11-22,2024-12-07,SIGNAL,Point Machine Issue,RB-SIG-003534,HIGH,P2_URGENT,SEC_035,VRI,Vriddhachalam Junction - Talanallur Block,11.479714,79.276753,2.4,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003535,2024-11-22,2024-12-06,SIGNAL,Track Circuit Failure,RB-SIG-003535,HIGH,P2_URGENT,SEC_003,GDY,Guindy - St. Thomas Mount Block,13.003855,80.208023,2.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003536,2024-12-11,2024-12-16,SIGNAL,Point Machine Issue,RB-SIG-003536,HIGH,P2_URGENT,SEC_064,MDU,Madurai Junction - Tiruparankundram Block,9.903214,78.092024,2.4,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003537,2024-03-19,2024-03-22,SIGNAL,Track Circuit Failure,RB-SIG-003537,CRITICAL,P1_EMERGENCY,SEC_039,MTUR,Mathur - Sendurai Block,11.274151,79.179072,1.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003538,2024-03-05,2024-03-19,SIGNAL,Cable Fault,RB-SIG-003538,MEDIUM,P3_NORMAL,SEC_067,TIP,Tattapparai - Milavittan Block,8.825176,78.033547,3.1,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003539,2024-08-27,2024-09-01,SIGNAL,Track Circuit Failure,RB-SIG-003539,CRITICAL,P1_EMERGENCY,SEC_017,SKL,Singaperumal Koil - Chengalpattu Junction Block,12.74962,79.997138,1.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003540,2024-10-04,2024-10-05,SIGNAL,Axle Counter Error,RB-SIG-003540,CRITICAL,P1_EMERGENCY,SEC_021,MMK,Madurantakam - Melmaruvattur Block,12.444687,79.845594,1.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003541,2024-10-31,2024-11-03,SIGNAL,Cable Fault,RB-SIG-003541,CRITICAL,P1_EMERGENCY,SEC_016,CTM,Kattangulathur - Singaperumal Koil Block,12.802871,80.025042,3.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003542,2024-12-31,2025-01-02,SIGNAL,Point Machine Issue,RB-SIG-003542,CRITICAL,P1_EMERGENCY,SEC_050,SRGM,Srirangam - Tiruchchirappalli Town Block,10.855323,78.696555,2.4,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003543,2024-11-24,2024-12-22,SIGNAL,Point Machine Issue,RB-SIG-003543,MEDIUM,P3_NORMAL,SEC_025,OLA,Olakur - Tindivanam Block,12.261893,79.681511,2.5,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003544,2024-03-31,2024-04-28,SIGNAL,Point Machine Issue,RB-SIG-003544,MEDIUM,P3_NORMAL,SEC_042,ALU,Ariyalur - Sillakkudi Block,11.10107,79.039846,2.5,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003545,2024-04-17,2024-04-22,SIGNAL,Axle Counter Error,RB-SIG-003545,HIGH,P2_URGENT,SEC_007,TLM,Tirusulam - Pallavaram Block,12.968998,80.153569,2.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003546,2024-07-03,2024-07-17,SIGNAL,Point Machine Issue,RB-SIG-003546,HIGH,P2_URGENT,SEC_004,STM,St. Thomas Mount - Palavanthangal Block,12.992921,80.194262,2.3,1,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003547,2024-04-19,2024-04-24,SIGNAL,Interlocking Fault,RB-SIG-003547,HIGH,P2_URGENT,SEC_060,KFC,Kalpattichatram - Ayyalur Block,10.494078,78.177547,4.0,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003548,2024-10-04,2024-10-19,SIGNAL,Point Machine Issue,RB-SIG-003548,HIGH,P2_URGENT,SEC_067,TIP,Tattapparai - Milavittan Block,8.816852,78.066874,2.0,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003549,2024-10-28,2024-11-07,SIGNAL,Track Circuit Failure,RB-SIG-003549,HIGH,P2_URGENT,SEC_046,PMB,Pullampadi - Kattur Block,10.905982,78.869497,1.8,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003550,2024-09-25,2024-10-06,SIGNAL,Axle Counter Error,RB-SIG-003550,MEDIUM,P3_NORMAL,SEC_061,AYR,Ayyalur - Vadamadurai Block,10.473075,78.144101,2.2,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003551,2024-01-04,2024-01-05,SIGNAL,Point Machine Issue,RB-SIG-003551,CRITICAL,P1_EMERGENCY,SEC_001,MS,Chennai Egmore - Mambalam Block,13.064101,80.249741,2.3,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003552,2024-10-31,2024-11-05,SIGNAL,Cable Fault,RB-SIG-003552,CRITICAL,P1_EMERGENCY,SEC_031,VM,Viluppuram Junction - Kandambakkam Block,11.909212,79.466432,3.0,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003553,2024-04-15,2024-04-23,SIGNAL,Point Machine Issue,RB-SIG-003553,HIGH,P2_URGENT,SEC_031,VM,Viluppuram Junction - Kandambakkam Block,11.92886,79.48622,2.1,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003554,2024-05-07,2024-05-14,SIGNAL,Cable Fault,RB-SIG-003554,HIGH,P2_URGENT,SEC_037,PNDM,Pennadam - Ichchangadu Block,11.378039,79.2198,2.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003555,2024-07-23,2024-07-24,SIGNAL,Cable Fault,RB-SIG-003555,CRITICAL,P1_EMERGENCY,SEC_014,UPM,Urappakkam - Guduvancheri Block,12.851263,80.061567,2.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003556,2024-02-14,2024-02-15,SIGNAL,Interlocking Fault,RB-SIG-003556,CRITICAL,P1_EMERGENCY,SEC_067,TIP,Tattapparai - Milavittan Block,8.815866,78.070823,3.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003557,2024-09-25,2024-10-10,SIGNAL,Point Machine Issue,RB-SIG-003557,HIGH,P2_URGENT,SEC_040,SNDI,Sendurai - Ottakovil Block,11.238037,79.138138,2.3,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003558,2024-09-04,2024-09-09,SIGNAL,Cable Fault,RB-SIG-003558,HIGH,P2_URGENT,SEC_009,CMP,Chromepet - Tambaram Sanatorium Block,12.948787,80.13883,2.6,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003559,2024-06-12,2024-06-25,SIGNAL,Cable Fault,RB-SIG-003559,MEDIUM,P3_NORMAL,SEC_045,KKPM,Kallakkudi Palanganatham - Pullampadi Block,10.962838,78.945269,2.6,2,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003560,2024-05-04,2024-05-17,SIGNAL,Axle Counter Error,RB-SIG-003560,HIGH,P2_URGENT,SEC_023,TZD,Tozhuppedu - Karasangal Block,12.361251,79.777049,2.1,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003561,2024-04-14,2024-04-20,SIGNAL,Point Machine Issue,RB-SIG-003561,HIGH,P2_URGENT,SEC_022,MLMR,Melmaruvattur - Tozhuppedu Block,12.39929,79.8092,2.6,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003562,2024-08-24,2024-08-29,SIGNAL,Axle Counter Error,RB-SIG-003562,HIGH,P2_URGENT,SEC_031,VM,Viluppuram Junction - Kandambakkam Block,11.929342,79.486706,1.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003563,2024-12-28,2024-12-30,SIGNAL,Interlocking Fault,RB-SIG-003563,CRITICAL,P1_EMERGENCY,SEC_050,SRGM,Srirangam - Tiruchchirappalli Town Block,10.834336,78.701786,3.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003564,2024-06-22,2024-06-23,SIGNAL,Interlocking Fault,RB-SIG-003564,CRITICAL,P1_EMERGENCY,SEC_063,KON,Kudalnagar - Madurai Junction Block,9.927431,78.108754,4.0,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003565,2024-12-22,2024-12-30,SIGNAL,Cable Fault,RB-SIG-003565,HIGH,P2_URGENT,SEC_059,VPJ,Vaiyampatti - Kalpattichatram Block,10.526417,78.258207,3.2,1,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003566,2024-06-16,2024-07-01,SIGNAL,Cable Fault,RB-SIG-003566,HIGH,P2_URGENT,SEC_032,KDMD,Kandambakkam - Tiruvennainallur Road Block,11.880279,79.442055,3.1,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003567,2024-01-02,2024-01-16,SIGNAL,Track Circuit Failure,RB-SIG-003567,HIGH,P2_URGENT,SEC_062,VDM,Vadamadurai - Kudalnagar Block,10.204964,78.103819,1.8,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003568,2024-11-18,2024-12-14,SIGNAL,Cable Fault,RB-SIG-003568,MEDIUM,P3_NORMAL,SEC_012,PRGL,Perungalattur - Vandalur Block,12.896778,80.088794,2.9,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003569,2024-05-08,2024-05-13,SIGNAL,Point Machine Issue,RB-SIG-003569,CRITICAL,P1_EMERGENCY,SEC_006,MN,Meenambakkam - Tirusulam Block,12.982792,80.170909,2.4,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003570,2024-08-22,2024-09-02,SIGNAL,Axle Counter Error,RB-SIG-003570,HIGH,P2_URGENT,SEC_032,KDMD,Kandambakkam - Tiruvennainallur Road Block,11.854676,79.42302,2.4,1,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003571,2024-06-20,2024-06-27,SIGNAL,Point Machine Issue,RB-SIG-003571,HIGH,P2_URGENT,SEC_008,PV,Pallavaram - Chromepet Block,12.958623,80.145719,2.1,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003572,2024-08-16,2024-08-20,SIGNAL,Interlocking Fault,RB-SIG-003572,CRITICAL,P1_EMERGENCY,SEC_035,VRI,Vriddhachalam Junction - Talanallur Block,11.495944,79.28879,4.1,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003573,2024-10-06,2024-10-16,SIGNAL,Axle Counter Error,RB-SIG-003573,HIGH,P2_URGENT,SEC_058,CII,Chettiyapatti - Vaiyampatti Block,10.569583,78.35718,2.0,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003574,2024-12-21,2025-01-16,SIGNAL,Axle Counter Error,RB-SIG-003574,MEDIUM,P3_NORMAL,SEC_022,MLMR,Melmaruvattur - Tozhuppedu Block,12.382964,79.796052,2.1,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003575,2024-12-16,2024-12-18,SIGNAL,Track Circuit Failure,RB-SIG-003575,CRITICAL,P1_EMERGENCY,SEC_059,VPJ,Vaiyampatti - Kalpattichatram Block,10.539563,78.297253,1.7,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003576,2024-04-08,2024-04-21,SIGNAL,Interlocking Fault,RB-SIG-003576,HIGH,P2_URGENT,SEC_046,PMB,Pullampadi - Kattur Block,10.929637,78.902921,4.0,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003577,2024-01-09,2024-01-19,SIGNAL,Axle Counter Error,RB-SIG-003577,HIGH,P2_URGENT,SEC_009,CMP,Chromepet - Tambaram Sanatorium Block,12.949809,80.139532,2.1,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003578,2024-09-08,2024-09-16,SIGNAL,Track Circuit Failure,RB-SIG-003578,HIGH,P2_URGENT,SEC_043,SLTH,Sillakkudi - Kallagam Block,11.039356,79.011413,1.9,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003579,2024-03-15,2024-03-24,SIGNAL,Track Circuit Failure,RB-SIG-003579,HIGH,P2_URGENT,SEC_003,GDY,Guindy - St. Thomas Mount Block,12.996907,80.20141,2.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003580,2024-05-10,2024-05-19,SIGNAL,Track Circuit Failure,RB-SIG-003580,HIGH,P2_URGENT,SEC_064,MDU,Madurai Junction - Tiruparankundram Block,9.881936,78.068322,2.0,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003581,2024-10-02,2024-10-16,SIGNAL,Axle Counter Error,RB-SIG-003581,MEDIUM,P3_NORMAL,SEC_067,TIP,Tattapparai - Milavittan Block,8.824553,78.03604,1.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003582,2024-08-07,2024-08-17,SIGNAL,Point Machine Issue,RB-SIG-003582,HIGH,P2_URGENT,SEC_068,MVN,Milavittan - Tuticorin Block,8.807056,78.142759,2.5,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003583,2024-08-07,2024-08-12,SIGNAL,Axle Counter Error,RB-SIG-003583,CRITICAL,P1_EMERGENCY,SEC_006,MN,Meenambakkam - Tirusulam Block,12.982268,80.169758,2.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003584,2024-10-26,2024-11-07,SIGNAL,Axle Counter Error,RB-SIG-003584,HIGH,P2_URGENT,SEC_028,PEI,Perani - Vikravandi Block,12.053427,79.544017,2.2,2,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003585,2024-08-19,2024-08-31,SIGNAL,Track Circuit Failure,RB-SIG-003585,HIGH,P2_URGENT,SEC_042,ALU,Ariyalur - Sillakkudi Block,11.132566,79.058803,2.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003586,2024-12-03,2024-12-10,SIGNAL,Axle Counter Error,RB-SIG-003586,HIGH,P2_URGENT,SEC_022,MLMR,Melmaruvattur - Tozhuppedu Block,12.410774,79.818449,2.2,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003587,2024-03-13,2024-03-23,SIGNAL,Track Circuit Failure,RB-SIG-003587,HIGH,P2_URGENT,SEC_062,VDM,Vadamadurai - Kudalnagar Block,10.05703,78.104589,1.8,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003588,2024-06-05,2024-06-10,SIGNAL,Point Machine Issue,RB-SIG-003588,CRITICAL,P1_EMERGENCY,SEC_027,MTL,Mailam - Perani Block,12.144596,79.588521,2.9,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003589,2024-06-10,2024-06-23,SIGNAL,Axle Counter Error,RB-SIG-003589,HIGH,P2_URGENT,SEC_028,PEI,Perani - Vikravandi Block,12.09627,79.551145,2.4,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003590,2024-10-31,2024-11-15,SIGNAL,Axle Counter Error,RB-SIG-003590,MEDIUM,P3_NORMAL,SEC_018,CGL,Chengalpattu Junction - Ottivakkam Block,12.661879,79.97817,1.8,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003591,2024-11-01,2024-11-04,SIGNAL,Interlocking Fault,RB-SIG-003591,CRITICAL,P1_EMERGENCY,SEC_006,MN,Meenambakkam - Tirusulam Block,12.98218,80.169566,3.9,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_003592,2024-05-02,2024-05-15,SIGNAL,Point Machine Issue,RB-SIG-003592,HIGH,P2_URGENT,SEC_028,PEI,Perani - Vikravandi Block,12.063531,79.545698,2.4,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
